timestamp,open,high,low,close,volume,turnover
2024-01-26 00:00:00,2217.89,2218.23,2210.02,2215.32,8865.17,19630163.1063
2024-01-26 01:00:00,2215.32,2226.5,2210.08,2223.27,13800.16,30623716.0775
2024-01-26 02:00:00,2223.27,2237.99,2222.95,2227.1,29568.71,65956365.9335
2024-01-26 03:00:00,2227.1,2229.93,2220.87,2222.45,8798.16,19570534.1214
2024-01-26 04:00:00,2222.45,2228.81,2221.72,2223.46,8006.41,17812092.7168
2024-01-26 05:00:00,2223.46,2224.86,2217.78,2220.45,6620.77,14706582.6992
2024-01-26 06:00:00,2220.45,2223.35,2210.25,2212.38,14366.73,31829172.9321
2024-01-26 07:00:00,2212.38,2213.9,2194.28,2196.26,32178.51,70896454.3339
2024-01-26 08:00:00,2196.26,2214.91,2194.54,2208.39,31383.9,69265540.116
2024-01-26 09:00:00,2208.39,2224.43,2203.0,2205.04,22928.44,50775579.7703
2024-01-26 10:00:00,2205.04,2240.84,2204.54,2237.36,53908.97,120123290.9654
2024-01-26 11:00:00,2237.36,2259.89,2237.1,2253.12,85249.46,191688802.1005
2024-01-26 12:00:00,2253.12,2264.95,2243.27,2246.63,57187.92,128848267.9634
2024-01-26 13:00:00,2246.63,2251.32,2233.31,2239.89,29459.27,66055196.1281
2024-01-26 14:00:00,2239.89,2257.99,2239.01,2257.63,29139.31,65510263.5373
2024-01-26 15:00:00,2257.63,2259.37,2249.0,2256.95,37691.05,84961486.1382
2024-01-26 16:00:00,2256.95,2281.86,2256.23,2278.76,83026.51,188516469.1687
2024-01-26 17:00:00,2278.76,2281.86,2266.14,2268.45,42361.28,96221667.433
2024-01-26 18:00:00,2268.45,2276.45,2263.02,2266.1,39898.18,90476781.7093
2024-01-26 19:00:00,2266.1,2266.51,2249.18,2257.3,37580.61,84874987.7367
2024-01-26 20:00:00,2257.3,2261.7,2251.1,2257.55,26815.67,60493103.5677
2024-01-26 21:00:00,2257.55,2259.58,2251.69,2258.74,10010.02,22573746.9028
2024-01-26 22:00:00,2258.74,2271.22,2256.92,2267.03,23941.34,54214465.2199
2024-01-26 23:00:00,2267.03,2269.52,2261.9,2267.08,15876.43,35970696.3346
